STOP_FRISK_TIME;YEAR2;MONTH2;DAY2;STOP_WAS_INITIATED;LOCATION_IN_OUT_CODE;JURISDICTION_DESCRIPTION;OBSERVED_DURATION_MINUTES;SUSPECTED_CRIME_DESCRIPTION;SUSPECT_ARRESTED_FLAG;OFFICER_IN_UNIFORM_FLAG;FRISKED_FLAG;SEARCHED_FLAG;OTHER_CONTRABAND_FLAG;BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG;BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG;SUSPECTS_ACTIONS_CASING_FLAG;SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG;SUSPECTS_ACTIONS_DECRIPTION_FLAG;SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG;SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG;SUSPECTS_ACTIONS_LOOKOUT_FLAG;SUSPECTS_ACTIONS_OTHER_FLAG;SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG;DEMEANOR_OF_PERSON_STOPPED;SUSPECT_REPORTED_AGE;SUSPECT_SEX;SUSPECT_RACE_DESCRIPTION;SUSPECT_HEIGHT;SUSPECT_WEIGHT;SUSPECT_BODY_BUILD_TYPE;STOP_LOCATION_PRECINCT;STOP_LOCATION_X;STOP_LOCATION_Y;WEAPON_FOUND_FLAG
2:36:00 PM;2017;March;Thursday;Based on Self Initiated;O;PSB;1;CPW;Y;N;Y;Y;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;37;MALE;BLACK;5.11;170;MED;33;1001510;245101;N
2:36:00 PM;2017;March;Tuesday;Based on Radio Run;I;PSB;1;CPW;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPW;33;MALE;BLACK;6;175;THN;79;999132;187105;N
2:36:00 PM;2017;April;Sunday;Based on Radio Run;NA;PSB;0;CPW;N;Y;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CPW;27;MALE;NA;5.9;150;THN;102;1032234;192287;N
2:36:00 PM;2017;April;Sunday;Based on Radio Run;NA;PSB;0;CPW;N;Y;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CPW;36;MALE;NA;5.7;150;THN;102;1032234;192287;N
2:36:00 PM;2017;September;Tuesday;Based on Self Initiated;O;PSB;1;PETIT LARCENY;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;NA;Y;RELAXED;29;MALE;BLACK;6.1;280;HEA;122;953621;146952;N
2:35:00 PM;2017;May;Monday;Based on Self Initiated;S;Transit;1;CPW;N;Y;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;28;FEMALE;WHITE;5.9;155;THN;13;988886;207857;Y
2:35:00 PM;2017;February;Tuesday;Based on Radio Run;I;PSB;3;CPW;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPW;32;MALE;BLACK;5.6;145;THN;17;993124;215405;N
2:35:00 PM;2017;December;Sunday;Based on Radio Run;O;Housing;1;ASSAULT;Y;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;IRRATE AND AGGRESIVE;24;MALE;WHITE HISPANIC;NA;150;THN;23;998428;229824;N
2:35:00 PM;2017;April;Saturday;Based on Radio Run;NA;PSB;1;ROBBERY;N;N;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;UPSET;20;MALE;WHITE HISPANIC;5.7;155;THN;NA;NA;NA;N
2:35:00 PM;2017;May;Friday;Based on Self Initiated;O;PSB;5;CPW;N;Y;Y;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;Y;CPW;23;MALE;BLACK HISPANIC;5.9;170;MED;52;1010613;257211;N
2:35:00 PM;2017;April;Saturday;Based on Self Initiated;O;PSB;2;ROBBERY;Y;N;Y;N;Y;Y;NA;Y;Y;Y;NA;NA;NA;NA;NA;ROBBERY;18;MALE;WHITE HISPANIC;5.6;200;HEA;60;984945;148844;N
2:35:00 PM;2017;April;Saturday;Based on Self Initiated;O;PSB;2;ROBBERY;N;N;Y;N;N;Y;NA;Y;NA;NA;NA;NA;Y;NA;NA;ROBBERY;18;MALE;BLACK;5.7;180;THN;60;984945;148844;N
2:35:00 PM;2017;April;Saturday;Based on Self Initiated;NA;PSB;2;ROBBERY;N;N;Y;N;N;Y;NA;Y;NA;NA;NA;NA;Y;NA;NA;ROBBERY;18;MALE;BLACK;5.6;150;THN;60;984945;148844;N
2:35:00 PM;2017;April;Saturday;Based on Self Initiated;NA;PSB;2;ROBBERY;N;N;Y;N;N;Y;NA;Y;NA;NA;NA;NA;NA;NA;NA;ROBBERY;19;MALE;BLACK;5.6;150;THN;60;984945;148844;N
2:35:00 PM;2017;April;Saturday;Based on Self Initiated;NA;PSB;2;ROBBERY;N;N;Y;N;N;Y;NA;Y;NA;NA;NA;NA;Y;NA;NA;ROBBERY;19;MALE;BLACK;5.6;150;THN;60;984945;148844;N
2:35:00 PM;2017;April;Monday;Based on Radio Run;O;PSB;1;BURGLARY;N;Y;N;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;CALM AND CONFUSED;19;MALE;BLACK;5.11;150;THN;77;1000659;184116;N
2:35:00 PM;2017;October;Tuesday;Based on C/W on Scene;O;PSB;1;PETIT LARCENY;N;Y;Y;Y;N;Y;NA;NA;NA;Y;NA;NA;NA;Y;NA;PETIT LARCENY;58;MALE;BLACK;6.1;150;THN;77;1000285;183163;N
2:35:00 PM;2017;September;Monday;Based on Radio Run;O;PSB;1;CPW;N;Y;Y;N;N;Y;Y;NA;Y;Y;NA;NA;NA;Y;NA;CPW;43;MALE;BLACK;6.6;260;HEA;101;1043066;153941;N
2:35:00 PM;2017;December;Monday;Based on C/W on Scene;NA;PSB;20;ROBBERY;N;Y;Y;N;N;NA;NA;Y;NA;NA;NA;NA;NA;NA;Y;ROBBERY;18;MALE;BLACK;5.7;130;MED;105;1055968;179700;N
2:35:00 PM;2017;December;Monday;Based on C/W on Scene;NA;NA;20;ROBBERY;N;Y;Y;N;N;NA;NA;Y;NA;Y;NA;NA;NA;NA;Y;ROBBERY;18;MALE;BLACK;6.1;145;THN;105;1055968;179700;N
2:35:00 PM;2017;December;Monday;Based on C/W on Scene;NA;NA;20;ROBBERY;N;Y;Y;N;N;NA;NA;Y;NA;Y;NA;NA;NA;NA;Y;ROBBERY;18;FEMALE;BLACK;5.5;136;THN;105;1055968;179700;N
2:35:00 PM;2017;December;Monday;Based on C/W on Scene;NA;NA;20;ROBBERY;N;Y;Y;N;N;NA;NA;Y;NA;Y;NA;NA;NA;NA;Y;ROBBERY;17;MALE;BLACK;6.2;160;MED;105;1055968;179700;N
2:35:00 PM;2017;September;Wednesday;Based on Self Initiated;O;PSB;2;CRIMINAL TRESPASS;Y;N;N;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CRIMINAL TRESPASS;23;MALE;WHITE HISPANIC;5.9;170;MED;110;1019245;210596;Y
2:35:00 PM;2017;November;Tuesday;Based on Radio Run;O;PSB;1;ASSAULT;Y;Y;Y;Y;N;Y;NA;NA;NA;Y;NA;NA;NA;Y;Y;NERVOUS;23;MALE;BLACK;NA;180;THN;110;1021720;207788;N
2:34:00 PM;2017;April;Monday;Based on C/W on Scene;O;PSB;1;ROBBERY;N;N;Y;Y;N;Y;NA;NA;NA;NA;NA;NA;NA;Y;Y;ROBBERY;17;MALE;BLACK;5.6;150;THN;46;1011718;249007;N
2:33:00 PM;2017;August;Sunday;Based on Radio Run;O;PSB;2;ASSAULT;Y;Y;N;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;IRITATED;55;MALE;BLACK;5.11;180;THN;48;1013438;249308;N
2:33:00 PM;2017;April;Thursday;Based on Radio Run;NA;PSB;1;ASSAULT;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CALM;16;MALE;BLACK;5.11;130;THN;69;1013876;173486;N
2:33:00 PM;2017;January;Tuesday;Based on Self Initiated;S;Transit;2;THEFT OF SERVICES;N;Y;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;THEFT OF SERVICES;19;MALE;BLACK;5.7;130;MED;72;983024;177659;N
2:32:00 PM;2017;December;Tuesday;Based on Self Initiated;O;PSB;1;CPW;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CPW;60;MALE;BLACK;5.9;NA;MED;34;1002821;248581;N
2:32:00 PM;2017;April;Wednesday;Based on Radio Run;NA;PSB;1;ASSAULT;Y;Y;Y;Y;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;NONCHALANT;37;FEMALE;BLACK;5.4;225;HEA;43;1021996;245807;Y
2:32:00 PM;2017;December;Saturday;Based on Radio Run;NA;PSB;1;CPW;N;N;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;NERVOUS;14;FEMALE;BLACK;5.5;150;THN;81;1000978;191112;N
2:32:00 PM;2017;January;Tuesday;Based on Radio Run;O;PSB;5;CPW;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPW;21;FEMALE;ASIAN/PAC.ISL;5.6;210;HEA;105;1055241;204987;N
2:32:00 PM;2017;January;Tuesday;Based on Radio Run;O;PSB;5;CPW;N;Y;N;N;N;NA;NA;NA;Y;Y;NA;NA;NA;Y;NA;CPW;23;MALE;BLACK;6.1;175;MED;105;1055241;204987;N
2:31:00 PM;2017;March;Saturday;Based on Radio Run;NA;PSB;2;ROBBERY;N;Y;Y;N;N;NA;Y;NA;NA;Y;NA;NA;NA;NA;Y;ROBBERY;24;MALE;BLACK;6;200;U;19;995519;223518;N
2:30:00 PM;2017;November;Monday;Based on Radio Run;I;PSB;1;PETIT LARCENY;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;PETIT LARCENY;54;MALE;BLACK;5.11;220;MED;23;997503;227105;N
2:30:00 PM;2017;December;Saturday;Based on Self Initiated;O;PSB;1;CRIMINAL POSSESSION OF MARIHUANA;N;N;Y;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CRIMINAL POSSESSION OF MARIHUANA;22;MALE;BLACK HISPANIC;5.6;150;THN;25;1000044;230124;N
2:30:00 PM;2017;July;Wednesday;Based on Self Initiated;I;PSB;10;CPW;Y;N;Y;Y;Y;NA;Y;NA;Y;Y;NA;NA;NA;Y;NA;CPW;19;MALE;BLACK;5.7;160;MED;30;998927;240249;Y
2:30:00 PM;2017;March;Thursday;Based on Self Initiated;O;PSB;2;ASSAULT;N;N;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;NERVOUS;32;MALE;WHITE HISPANIC;5.6;145;THN;33;1000706;243460;N
2:30:00 PM;2017;July;Wednesday;Based on Self Initiated;O;PSB;1;CPW;Y;N;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;NERVOUS;56;MALE;BLACK;5.6;150;THN;42;1015568;244263;N
2:30:00 PM;2017;September;Saturday;Based on Self Initiated;NA;Housing;2;CPW;Y;Y;Y;Y;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;41;MALE;WHITE HISPANIC;5.8;220;U;42;1012762;243267;Y
2:30:00 PM;2017;February;Monday;Based on Radio Run;O;PSB;2;CPW;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPW;25;MALE;WHITE HISPANIC;5.6;200;MED;NA;NA;NA;N
2:30:00 PM;2017;April;Saturday;Based on Radio Run;NA;PSB;1;ROBBERY;Y;N;Y;Y;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;UPSET;28;MALE;WHITE HISPANIC;5.1;185;MED;NA;NA;NA;Y
2:30:00 PM;2017;June;Sunday;Based on Radio Run;NA;PSB;1;ASSAULT;Y;Y;Y;N;Y;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;SWEATING PROFUSELY;26;MALE;BLACK HISPANIC;5.11;150;THN;43;1021222;244461;N
2:30:00 PM;2017;March;Thursday;Based on Radio Run;NA;PSB;1;CPW;N;Y;Y;N;N;Y;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;24;MALE;BLACK;5.7;150;MED;44;1008114;244866;N
2:30:00 PM;2017;August;Wednesday;Based on Self Initiated;NA;PSB;30;CRIMINAL SALE OF MARIHUANA;N;N;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CRIMINAL SALE OF MARIHUANA;21;MALE;BLACK;5.11;170;U;44;1007873;244394;N
2:30:00 PM;2017;August;Wednesday;Based on Self Initiated;NA;PSB;30;CRIMINAL SALE OF MARIHUANA;N;N;N;N;N;NA;NA;NA;NA;Y;Y;NA;NA;NA;NA;CRIMINAL SALE OF MARIHUANA;20;MALE;BLACK;5.11;170;U;44;1007873;244394;N
2:30:00 PM;2017;December;Sunday;Based on Radio Run;NA;PSB;5;ROBBERY;N;Y;Y;N;N;Y;NA;NA;NA;NA;NA;NA;NA;Y;Y;UNCOOPERATIVE;33;MALE;BLACK;5.11;190;MED;47;1023419;264178;N
2:30:00 PM;2017;May;Wednesday;Based on Self Initiated;NA;PSB;3;ROBBERY;N;N;Y;N;N;NA;NA;Y;NA;NA;NA;NA;Y;NA;NA;ROBBERY;29;MALE;WHITE HISPANIC;5.6;150;THN;48;1014092;251307;N
2:30:00 PM;2017;November;Sunday;Based on Self Initiated;NA;PSB;2;CPW;Y;Y;Y;Y;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;16;MALE;BLACK;6.1;175;THN;48;1015150;247218;Y
2:30:00 PM;2017;April;Tuesday;Based on Radio Run;NA;PSB;1;CPW;N;Y;Y;N;N;Y;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;35;MALE;WHITE HISPANIC;5.6;200;HEA;52;1014203;253972;N
2:30:00 PM;2017;September;Thursday;Based on Self Initiated;NA;PSB;5;GRAND LARCENY;Y;Y;Y;Y;Y;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;GRAND LARCENY;31;MALE;WHITE;5.11;150;THN;52;1014368;256689;N
2:30:00 PM;2017;December;Thursday;Based on Radio Run;O;PSB;5;MENACING;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;Y;MENACING;15;MALE;BLACK HISPANIC;4.9;120;THN;52;1013912;254446;N
2:30:00 PM;2017;July;Sunday;Based on Self Initiated;O;PSB;5;OTHER;N;Y;N;Y;Y;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;OTHER;33;MALE;WHITE HISPANIC;5.3;150;THN;60;990784;149362;N
2:30:00 PM;2017;February;Monday;Based on Radio Run;NA;PSB;1;GRAND LARCENY AUTO;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;GRAND LARCENY AUTO;50;MALE;BLACK;6;180;MED;66;990378;175196;N
2:30:00 PM;2017;January;Sunday;Based on Radio Run;NA;PSB;5;CPW;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPW;NA;MALE;BLACK;6;200;MED;71;1003243;181322;N
2:30:00 PM;2017;February;Tuesday;Based on Radio Run;O;PSB;1;ROBBERY;N;Y;Y;Y;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;ROBBERY;15;MALE;BLACK;5.5;110;THN;73;1008053;179935;N
2:30:00 PM;2017;September;Friday;Based on Self Initiated;O;PSB;2;GRAND LARCENY;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;GRAND LARCENY;40;FEMALE;BLACK;5.4;180;HEA;84;988178;190256;N
2:30:00 PM;2017;October;Sunday;Based on Radio Run;NA;PSB;10;OTHER;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;Y;NA;OTHER;29;MALE;BLACK;6.2;190;THN;88;989413;190582;N
2:30:00 PM;2017;June;Sunday;Based on Radio Run;O;Housing;3;CPW;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;Y;CPW;14;MALE;BLACK;5.5;120;MED;101;1044008;156148;N
2:30:00 PM;2017;June;Sunday;Based on Radio Run;NA;Housing;3;CPW;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;Y;CPW;15;MALE;BLACK;5.6;125;THN;101;1044008;156148;N
2:30:00 PM;2017;July;Thursday;Based on Radio Run;O;Housing;1;CPW;Y;Y;Y;Y;Y;Y;Y;NA;NA;Y;NA;NA;NA;NA;Y;NERVOUS;16;MALE;BLACK;5.7;135;THN;101;1044117;155693;Y
2:30:00 PM;2017;July;Thursday;Based on Radio Run;O;Housing;1;CPW;Y;Y;Y;Y;N;Y;Y;NA;NA;Y;NA;NA;NA;NA;Y;NERVOUS;16;MALE;BLACK;6.1;160;THN;101;1044117;155693;N
2:30:00 PM;2017;January;Thursday;Based on Radio Run;NA;PSB;1;ASSAULT;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;NOMAL;20;NA;BLACK;6;130;THN;106;1027775;187226;N
2:30:00 PM;2017;June;Thursday;Based on C/W on Scene;NA;PSB;1;PETIT LARCENY;N;Y;Y;Y;N;NA;NA;NA;Y;Y;NA;NA;NA;NA;NA;PETIT LARCENY;26;MALE;BLACK;5.1;150;THN;113;1049896;186904;N
2:30:00 PM;2017;November;Saturday;Based on C/W on Scene;O;PSB;1;PETIT LARCENY;N;Y;Y;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;PETIT LARCENY;NA;MALE;BLACK;NA;NA;THN;113;1050153;193951;N
2:30:00 PM;2017;November;Saturday;Based on C/W on Scene;O;PSB;1;PETIT LARCENY;N;Y;Y;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;PETIT LARCENY;NA;MALE;BLACK;NA;NA;MED;113;1050153;193951;N
2:30:00 PM;2017;January;Tuesday;Based on Self Initiated;O;PSB;2;GRAND LARCENY;N;N;N;N;N;NA;NA;Y;NA;NA;NA;NA;NA;Y;NA;GRAND LARCENY;41;MALE;BLACK;6.3;170;THN;114;1007218;221085;N
2:30:00 PM;2017;March;Friday;Based on C/W on Scene;I;PSB;1;CPW;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPW;53;MALE;ASIAN/PAC.ISL;5.9;170;MED;114;1009029;215547;N
2:30:00 PM;2017;September;Tuesday;Based on C/W on Scene;O;PSB;5;CPW;Y;N;Y;Y;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;20;MALE;WHITE HISPANIC;5.7;140;MED;114;1009304;214186;Y
2:30:00 PM;2017;September;Tuesday;Based on C/W on Scene;O;PSB;5;CPW;N;N;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;19;MALE;WHITE HISPANIC;5.7;150;THN;114;1009304;214186;N
2:30:00 PM;2017;September;Tuesday;Based on C/W on Scene;O;PSB;5;CPW;N;N;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;19;MALE;WHITE HISPANIC;5.1;130;MED;114;1009304;214186;N
2:30:00 PM;2017;September;Tuesday;Based on C/W on Scene;O;PSB;5;CPW;N;N;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;19;MALE;WHITE HISPANIC;5.6;170;MED;114;1009304;214186;N
2:30:00 PM;2017;September;Tuesday;Based on C/W on Scene;O;PSB;5;CPW;N;N;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;17;MALE;WHITE HISPANIC;5.6;150;MED;114;1009304;214186;N
2:30:00 PM;2017;July;Wednesday;Based on Self Initiated;O;PSB;2;ROBBERY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;UNDERSTANDING;15;MALE;BLACK;6.2;135;THN;121;948941;157290;N
2:30:00 PM;2017;July;Wednesday;Based on Self Initiated;O;PSB;2;ROBBERY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;UNDERSTANDING;17;MALE;BLACK;5.6;130;MED;121;948941;157290;N
2:30:00 PM;2017;July;Wednesday;Based on Self Initiated;O;PSB;2;ROBBERY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;UNDERSTANDING;16;MALE;BLACK;5.8;135;MED;121;948941;157290;N
2:30:00 PM;2017;January;Wednesday;Based on Radio Run;NA;PSB;1;MENACING;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;Y;NA;NA;VERY COMPLIANT;31;MALE;WHITE;5.8;170;THN;122;960353;156243;N
2:29:00 PM;2017;November;Monday;Based on C/W on Scene;O;PSB;2;ASSAULT;N;Y;Y;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;SCARED;37;MALE;BLACK;5.11;200;MED;28;1000370;233327;N
2:29:00 PM;2017;November;Monday;Based on C/W on Scene;O;PSB;2;ASSAULT;N;Y;Y;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;SCARED;27;FEMALE;BLACK;5.2;186;HEA;28;1000370;233327;N
2:29:00 PM;2017;April;Saturday;Based on Radio Run;NA;PSB;1;ROBBERY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;Y;ROBBERY;57;MALE;WHITE HISPANIC;5.8;200;MED;52;1014862;254196;N
2:29:00 PM;2017;April;Monday;Based on Radio Run;O;PSB;2;PETIT LARCENY;Y;Y;N;Y;Y;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;PETIT LARCENY;31;FEMALE;WHITE;5.2;130;MED;62;988189;157727;N
2:29:00 PM;2017;October;Thursday;Based on Radio Run;O;PSB;10;PETIT LARCENY;Y;Y;N;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;PETIT LARCENY;14;MALE;BLACK;5.9;140;MED;122;954363;146708;N
2:29:00 PM;2017;October;Thursday;Based on Radio Run;O;PSB;10;PETIT LARCENY;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;PETIT LARCENY;14;MALE;BLACK;5.7;120;MED;122;954363;146708;N
2:28:00 PM;2017;May;Thursday;Based on Radio Run;I;PSB;1;ROBBERY;Y;Y;Y;Y;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;ROBBERY;29;FEMALE;WHITE;5.4;145;HEA;14;988468;214390;N
2:28:00 PM;2017;February;Friday;Based on Radio Run;O;PSB;0;MENACING;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;MENACING;23;MALE;WHITE HISPANIC;5.8;160;THN;34;1005517;255164;N
2:28:00 PM;2017;April;Friday;Based on Radio Run;NA;PSB;0;OTHER;N;Y;Y;N;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;Y;OTHER;43;MALE;BLACK;6;170;MED;67;1005646;181056;N
2:28:00 PM;2017;June;Wednesday;Based on Radio Run;NA;PSB;1;CPW;N;Y;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;NORMAL;18;MALE;BLACK HISPANIC;5.5;170;MED;123;919912;128002;N
2:27:00 PM;2017;March;Thursday;Based on Self Initiated;I;Housing;1;CRIMINAL TRESPASS;Y;Y;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CRIMINAL TRESPASS;17;MALE;BLACK;6;180;THN;34;1005365;253318;N
2:27:00 PM;2017;July;Saturday;Based on C/W on Scene;I;PSB;8;PETIT LARCENY;N;Y;Y;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;PETIT LARCENY;17;MALE;WHITE HISPANIC;5.7;150;THN;NA;NA;NA;N
2:27:00 PM;2017;October;Tuesday;Based on Self Initiated;O;PSB;1;CRIMINAL POSSESSION OF MARIHUANA;N;N;Y;N;N;NA;NA;NA;NA;NA;Y;NA;NA;NA;NA;NERVOUS;22;MALE;BLACK;5.11;180;MED;72;981196;174793;N
2:26:00 PM;2017;January;Monday;Based on Self Initiated;NA;PSB;10;TERRORISM;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;TERRORISM;39;MALE;NA;5.8;130;THN;1;982381;201750;N
2:26:00 PM;2017;January;Monday;Based on Self Initiated;NA;PSB;10;TERRORISM;N;Y;N;N;N;NA;NA;NA;NA;NA;NA;NA;Y;NA;NA;TERRORISM;37;MALE;NA;5.8;140;MED;1;982381;201750;N
2:26:00 PM;2017;July;Tuesday;Based on Radio Run;O;Housing;60;CPW;N;Y;Y;N;N;NA;NA;NA;NA;NA;NA;NA;NA;NA;Y;SWEATY/OUT OF BREATH;15;MALE;BLACK;5.5;130;THN;23;998693;229240;N
2:25:00 PM;2017;August;Thursday;Based on Self Initiated;S;Transit;1;CPW;Y;Y;Y;Y;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;EASY GOING;25;MALE;WHITE;5.8;265;HEA;13;986553;207131;Y
2:25:00 PM;2017;February;Tuesday;Based on Self Initiated;O;PSB;5;PETIT LARCENY;N;N;Y;N;N;NA;NA;Y;NA;NA;NA;NA;Y;NA;NA;PETIT LARCENY;49;FEMALE;BLACK;5.4;190;MED;19;995163;219720;N
2:25:00 PM;2017;January;Thursday;Based on Self Initiated;NA;PSB;1;CRIMINAL POSSESSION OF MARIHUANA;Y;Y;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;CRIMINAL POSSESSION OF MARIHUANA;25;MALE;BLACK;6;165;U;40;1007468;237589;N
2:25:00 PM;2017;September;Monday;Based on Radio Run;O;PSB;1;CPW;N;Y;Y;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPW;NA;MALE;BLACK;5.8;160;THN;NA;NA;NA;N
2:25:00 PM;2017;October;Wednesday;Based on Radio Run;NA;PSB;3;CPW;N;Y;N;Y;N;NA;NA;NA;Y;NA;NA;NA;NA;NA;NA;CPW;38;MALE;BLACK;6.1;200;MED;43;1018703;241414;Y
2:25:00 PM;2017;May;Monday;Based on Radio Run;O;PSB;1;ROBBERY;Y;N;Y;N;N;Y;NA;NA;NA;Y;NA;NA;NA;NA;NA;UPSET;18;MALE;BLACK;5.7;140;THN;46;1012415;252281;N
2:25:00 PM;2017;May;Thursday;Based on Radio Run;O;PSB;1;CPW;Y;N;Y;Y;N;NA;Y;NA;Y;NA;NA;NA;NA;Y;Y;NERVOUS;18;MALE;BLACK;6;175;MED;49;1022492;252712;N
2:25:00 PM;2017;May;Thursday;Based on Radio Run;O;PSB;1;CPW;Y;N;Y;Y;N;NA;NA;NA;Y;Y;NA;NA;NA;NA;Y;NERVOUS;17;MALE;BLACK;5.9;160;THN;49;1022492;252712;N
2:25:00 PM;2017;June;Monday;Based on Self Initiated;O;Housing;1;MENACING;N;N;Y;Y;N;NA;Y;NA;NA;Y;NA;NA;NA;NA;NA;MENACING;30;MALE;WHITE HISPANIC;6.4;180;HEA;50;1012052;259739;N
2:25:00 PM;2017;May;Sunday;Based on Radio Run;NA;Housing;1;CPW;N;Y;N;N;N;NA;NA;NA;NA;Y;NA;NA;NA;NA;NA;CPW;24;MALE;BLACK;5.9;190;U;67;1002294;175916;N
2:25:00 PM;2017;January;Friday;Based on C/W on Scene;O;PSB;1;GRAND LARCENY;N;Y;Y;Y;N;NA;NA;NA;NA;NA;NA;NA;NA;Y;NA;GRAND LARCENY;23;MALE;BLACK;6.4;180;THN;79;999682;186785;N
2:25:00 PM;2017;January;Friday;Based on C/W on Scene;O;PSB;1;GRAND LARCENY;N;Y;Y;Y;N;NA;NA;NA;NA;Y;NA;NA;NA;Y;NA;GRAND LARCENY;24;MALE;BLACK;6;180;THN;79;999682;186785;N
